                  epoch,         train/box_loss,        train/pose_loss,        train/kobj_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(P),      metrics/recall(P),       metrics/mAP50(P),    metrics/mAP50-95(P),           val/box_loss,          val/pose_loss,          val/kobj_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     86,                 0.0025,                0.39575,                      0,                0.29825,                0.94102,                0.87188,                0.93095,                0.94141,                0.89066,                 0.8671,                0.90986,                0.92547,                0.92017,                0.00272,                0.89152,                      0,                0.49395,                 1.0103,              0.0016643,              0.0016643,              0.0016643
                     87,                 0.0025,                0.38898,                      0,                0.29543,                 0.9383,                 0.8786,                0.92895,                0.94218,                0.87722,                0.86526,                0.91304,                0.92973,                0.91352,                0.00275,                0.87608,                      0,                0.46561,                 1.0361,              0.0016603,              0.0016603,              0.0016603
                     88,                0.00247,                 0.4239,                      0,                0.29015,                0.93583,                0.93568,                0.94102,                  0.973,                0.92606,                0.91178,                0.93165,                0.95897,                0.94856,                0.00254,                0.93486,                      0,                 0.3512,                0.99123,              0.0016563,              0.0016563,              0.0016563
                     89,                0.00243,                 0.4132,                      0,                0.28952,                0.92945,                0.93446,                0.92225,                0.96184,                0.91854,                0.92155,                0.90932,                 0.9484,                0.94079,                 0.0024,                0.88462,                      0,                0.37064,                0.96378,              0.0016523,              0.0016523,              0.0016523
                     90,                0.00244,                0.38154,                      0,                0.28542,                0.92609,                0.94341,                0.93955,                0.97019,                0.91984,                0.93009,                0.92259,                0.95438,                0.94559,                0.00257,                0.89646,                      0,                0.36272,                0.99601,              0.0016484,              0.0016484,              0.0016484
                     91,                0.00241,                 0.3924,                      0,                0.28511,                0.92703,                0.89841,                0.92846,                0.95308,                0.89521,                0.88069,                0.90802,                0.93671,                0.92464,                0.00272,                0.88448,                      0,                0.41618,                 1.0364,              0.0016444,              0.0016444,              0.0016444
                     92,                0.00239,                0.36338,                      0,                0.28479,                0.92511,                 0.9068,                0.93743,                0.96021,                0.91423,                0.89085,                0.92047,                0.94148,                0.93713,                0.00248,                0.84834,                      0,                0.39962,                 0.9981,              0.0016404,              0.0016404,              0.0016404
                     93,                0.00241,                0.37532,                      0,                0.28423,                0.92495,                0.90884,                0.95152,                0.96426,                0.90895,                0.88901,                0.92895,                0.94548,                0.93829,                0.00258,                0.88415,                      0,                0.37644,                0.99864,              0.0016364,              0.0016364,              0.0016364
                     94,                0.00233,                0.38025,                      0,                0.28194,                0.92671,                0.91447,                0.93637,                0.95771,                0.91513,                0.90992,                0.91056,                0.94319,                0.93266,                0.00234,                0.90242,                      0,                0.42419,                0.96028,              0.0016324,              0.0016324,              0.0016324
                     95,                0.00238,                0.38835,                      0,                0.28771,                0.92243,                0.90316,                 0.9438,                0.95606,                0.90452,                0.89015,                0.93001,                 0.9396,                0.93183,                0.00246,                0.88223,                      0,                0.39508,                0.98389,              0.0016284,              0.0016284,              0.0016284
                     96,                0.00253,                0.35999,                      0,                0.29975,                0.94381,                0.87967,                0.87381,                0.93391,                0.85543,                0.86325,                0.86356,                0.91943,                0.89935,                0.00331,                0.99764,                      0,                0.46836,                 1.1377,              0.0016244,              0.0016244,              0.0016244
                     97,                0.00247,                0.34573,                      0,                0.28011,                0.93608,                0.93686,                0.92832,                0.96475,                0.90826,                0.92313,                 0.9088,                0.94939,                0.93925,                0.00277,                0.91579,                      0,                 0.3793,                 1.0419,              0.0016204,              0.0016204,              0.0016204
                     98,                0.00245,                0.37732,                      0,                0.28913,                0.93231,                0.92139,                0.93217,                0.96282,                 0.9147,                0.90576,                0.91729,                0.94703,                0.94008,                0.00248,                0.89198,                      0,                0.36667,                0.99454,              0.0016164,              0.0016164,              0.0016164
                     99,                0.00254,                0.37752,                      0,                0.29152,                0.94331,                0.92031,                0.94592,                0.96866,                0.92374,                 0.9048,                0.93001,                0.95214,                0.94661,                0.00237,                 0.8287,                      0,                0.35164,                  0.966,              0.0016124,              0.0016124,              0.0016124
                    100,                 0.0024,                0.37445,                      0,                0.28277,                0.92614,                0.93249,                0.92286,                0.96669,                0.91985,                0.93136,                0.89214,                0.95049,                0.94324,                0.00239,                0.93667,                      0,                0.35527,                0.97556,              0.0016084,              0.0016084,              0.0016084
                    101,                0.00235,                0.36696,                      0,                0.28185,                 0.9182,                0.95256,                0.92471,                 0.9719,                0.92903,                0.93289,                0.90562,                0.95515,                0.94887,                0.00244,                0.90295,                      0,                0.35435,                0.99701,              0.0016044,              0.0016044,              0.0016044
                    102,                0.00233,                0.35959,                      0,                0.27914,                0.91549,                0.92397,                0.92895,                0.96321,                0.92439,                0.90836,                 0.9141,                0.95079,                0.94365,                0.00234,                0.85125,                      0,                 0.3773,                 0.9729,              0.0016004,              0.0016004,              0.0016004
                    103,                0.00236,                0.34487,                      0,                0.27885,                0.92682,                 0.9442,                0.95546,                0.97038,                0.92583,                0.92836,                0.93955,                0.95666,                0.94832,                0.00248,                0.89127,                      0,                0.35952,                0.98354,              0.0015964,              0.0015964,              0.0015964
                    104,                0.00239,                0.37468,                      0,                0.28101,                0.92673,                0.92988,                0.91406,                0.95379,                0.88785,                0.91539,                0.89926,                0.93838,                0.92895,                0.00283,                0.92815,                      0,                0.40084,                 1.0519,              0.0015924,              0.0015924,              0.0015924
                    105,                 0.0024,                0.35198,                      0,                0.28349,                0.92099,                0.92976,                0.91241,                0.94929,                0.88998,                 0.9146,                0.89718,                0.93515,                0.92295,                0.00265,                0.89685,                      0,                0.39859,                  1.019,              0.0015884,              0.0015884,              0.0015884
                    106,                0.00239,                0.41095,                      0,                0.28977,                0.92486,                0.93458,                0.92153,                0.95794,                0.90441,                0.91968,                0.90668,                0.94465,                0.93478,                0.00259,                0.90701,                      0,                0.36896,                 1.0063,              0.0015844,              0.0015844,              0.0015844
                    107,                0.00238,                0.34976,                      0,                0.28449,                0.91913,                0.93522,                0.93381,                0.96714,                0.92161,                0.92142,                0.92019,                  0.953,                0.94454,                0.00252,                0.87881,                      0,                0.35996,                0.98999,              0.0015804,              0.0015804,              0.0015804
                    108,                 0.0023,                0.35269,                      0,                0.27544,                0.91744,                0.93173,                0.94072,                0.96549,                0.91801,                0.91563,                0.92365,                0.94786,                0.93952,                0.00254,                0.88981,                      0,                0.36066,                 0.9947,              0.0015764,              0.0015764,              0.0015764
                    109,                0.00226,                0.34435,                      0,                0.27206,                0.91329,                0.94075,                0.94292,                0.97426,                0.93859,                0.92707,                0.92683,                0.95769,                0.95298,                0.00219,                0.85872,                      0,                0.33474,                0.93904,              0.0015724,              0.0015724,              0.0015724
                    110,                0.00234,                0.35168,                      0,                0.27421,                0.91468,                0.90687,                0.89841,                0.93912,                0.88666,                0.89332,                0.88797,                0.92856,                  0.917,                0.00285,                 0.9606,                      0,                0.43446,                 1.0609,              0.0015684,              0.0015684,              0.0015684
                    111,                0.00225,                0.35525,                      0,                0.26526,                0.91764,                0.88258,                0.94848,                0.94951,                0.90191,                0.87374,                0.92466,                0.93823,                0.92866,                0.00253,                0.86405,                      0,                0.40076,                 0.9943,              0.0015644,              0.0015644,              0.0015644
                    112,                0.00227,                0.32675,                      0,                0.26929,                0.91593,                0.90398,                0.95838,                   0.96,                0.92354,                0.88599,                0.93944,                0.94023,                  0.936,                0.00217,                0.86572,                      0,                0.35568,                0.94055,              0.0015604,              0.0015604,              0.0015604
                    113,                0.00228,                 0.3409,                      0,                0.26294,                0.91837,                0.88127,                0.87911,                0.93009,                0.84473,                0.87397,                0.85303,                0.91216,                0.89864,                0.00337,                0.97016,                      0,                0.50388,                 1.1347,              0.0015564,              0.0015564,              0.0015564
                    114,                 0.0023,                0.35897,                      0,                0.27584,                0.91621,                0.92181,                0.84624,                0.92943,                  0.854,                0.90189,                0.83351,                 0.9104,                0.88376,                  0.003,                0.98102,                      0,                0.47002,                 1.0682,              0.0015524,              0.0015524,              0.0015524
                    115,                0.00231,                0.34739,                      0,                0.26784,                 0.9273,                0.93489,                0.94592,                0.97246,                 0.9243,                0.91869,                0.92895,                0.95841,                0.94914,                0.00248,                0.90103,                      0,                0.33656,                0.98182,              0.0015485,              0.0015485,              0.0015485
                    116,                0.00228,                0.33737,                      0,                0.26753,                0.91497,                0.88533,                0.90064,                0.93519,                0.84308,                0.87074,                 0.8858,                0.92191,                0.90266,                0.00338,                0.93922,                      0,                0.46478,                 1.1512,              0.0015445,              0.0015445,              0.0015445
                    117,                0.00236,                 0.3727,                      0,                0.27314,                0.92387,                0.92288,                0.91304,                0.95453,                0.90097,                0.90475,                0.89502,                0.94026,                0.93392,                0.00282,                0.91664,                      0,                0.38575,                 1.0417,              0.0015405,              0.0015405,              0.0015405
                    118,                 0.0023,                0.35394,                      0,                0.27264,                0.92079,                 0.9369,                0.92892,                0.96428,                0.93094,                0.94251,                0.89926,                0.95168,                0.94537,                 0.0022,                0.83363,                      0,                0.34782,                0.94642,              0.0015365,              0.0015365,              0.0015365
                    119,                0.00219,                0.33394,                      0,                0.26225,                0.90703,                 0.9539,                0.92168,                0.96811,                0.92976,                0.93854,                0.90689,                0.95193,                0.94666,                0.00237,                0.86284,                      0,                0.34476,                0.98532,              0.0015325,              0.0015325,              0.0015325
                    120,                0.00225,                0.30868,                      0,                0.26531,                0.91967,                0.91047,                0.94905,                0.95264,                0.91522,                0.89675,                0.93026,                0.93507,                0.92876,                0.00219,                0.88258,                      0,                0.35211,                0.95353,              0.0015285,              0.0015285,              0.0015285
                    121,                0.00218,                0.32091,                      0,                0.25906,                0.90307,                0.95456,                0.95546,                0.97369,                0.93335,                 0.9404,                0.93107,                0.95738,                0.94967,                0.00231,                0.93561,                      0,                0.31989,                0.95707,              0.0015245,              0.0015245,              0.0015245
                    122,                0.00229,                0.32434,                      0,                0.26795,                0.92073,                0.93611,                 0.9323,                0.96303,                0.91054,                0.91805,                0.91471,                0.94478,                0.93763,                0.00253,                0.89056,                      0,                0.38553,                 1.0071,              0.0015205,              0.0015205,              0.0015205
                    123,                 0.0022,                0.32177,                      0,                0.26278,                0.91558,                0.90932,                0.93579,                0.95225,                0.89039,                0.89081,                0.91702,                0.93837,                0.92943,                0.00278,                0.85528,                      0,                0.40884,                 1.0466,              0.0015165,              0.0015165,              0.0015165
                    124,                0.00222,                0.32934,                      0,                0.26586,                 0.9055,                0.89298,                0.94804,                0.95955,                0.92276,                0.90899,                0.90138,                0.94504,                0.94182,                0.00222,                0.85032,                      0,                0.36631,                0.94728,              0.0015125,              0.0015125,              0.0015125
                    125,                0.00223,                0.31146,                      0,                0.26082,                 0.9058,                0.95199,                0.93743,                0.97367,                0.93381,                0.93913,                0.91627,                0.95802,                0.95236,                0.00225,                 0.7997,                      0,                0.32056,                0.96229,              0.0015085,              0.0015085,              0.0015085
                    126,                0.00218,                0.32323,                      0,                0.25728,                0.90348,                0.89023,                0.96076,                0.94748,                0.91313,                 0.8764,                 0.9399,                0.93195,                0.92687,                0.00226,                0.85037,                      0,                0.38845,                0.95801,              0.0015045,              0.0015045,              0.0015045
                    127,                0.00211,                0.29362,                      0,                0.25276,                0.90611,                0.94523,                 0.9438,                0.97341,                0.94256,                0.92895,                0.92683,                0.95862,                0.95495,                0.00217,                0.85387,                      0,                0.31085,                0.95735,              0.0015005,              0.0015005,              0.0015005
                    128,                0.00212,                0.29565,                      0,                0.24711,                0.90158,                 0.9555,                0.93425,                0.97124,                0.93475,                0.94385,                0.91835,                0.95796,                0.95045,                0.00231,                0.90038,                      0,                0.32947,                0.96004,              0.0014965,              0.0014965,              0.0014965
                    129,                0.00221,                0.31157,                      0,                0.26146,                0.91039,                0.92812,                0.93743,                0.96189,                0.92933,                0.91016,                0.91941,                 0.9465,                 0.9409,                 0.0021,                0.86275,                      0,                0.34219,                0.93763,              0.0014925,              0.0014925,              0.0014925
                    130,                0.00212,                0.31708,                      0,                0.25047,                0.90073,                0.95594,                0.94339,                0.97526,                0.94134,                0.93871,                0.92583,                0.95854,                0.95245,                0.00223,                0.89053,                      0,                0.31738,                0.95748,              0.0014885,              0.0014885,              0.0014885
                    131,                0.00231,                0.34101,                      0,                0.26197,                0.90866,                0.91621,                 0.9438,                0.95774,                0.91743,                0.90058,                0.92212,                0.94126,                0.93349,                0.00227,                0.90772,                      0,                0.34365,                0.95494,              0.0014845,              0.0014845,              0.0014845
                    132,                0.00217,                0.30201,                      0,                0.25501,                0.90183,                0.92786,                0.94804,                0.97075,                0.93329,                0.91296,                0.93319,                0.95618,                0.94774,                0.00224,                0.85145,                      0,                0.34551,                0.96539,              0.0014805,              0.0014805,              0.0014805
                    133,                0.00206,                0.30894,                      0,                0.25177,                0.89073,                0.91741,                0.95122,                0.96452,                0.93192,                0.92246,                0.92093,                0.95093,                0.94259,                0.00211,                0.91195,                      0,                0.34204,                0.93591,              0.0014765,              0.0014765,              0.0014765
                    134,                0.00213,                0.27418,                      0,                0.25538,                0.89401,                0.93868,                0.94157,                0.96824,                0.93571,                0.92398,                0.92259,                0.95294,                0.94722,                0.00213,                0.89594,                      0,                0.32652,                0.93948,              0.0014725,              0.0014725,              0.0014725
                    135,                0.00208,                    0.3,                      0,                0.24496,                0.89331,                0.95387,                0.92577,                0.96983,                0.93432,                0.94228,                0.90668,                0.95671,                0.94714,                0.00227,                0.89085,                      0,                0.32619,                0.96735,              0.0014685,              0.0014685,              0.0014685
                    136,                0.00214,                 0.3057,                      0,                0.25081,                0.89133,                0.94113,                0.93241,                0.95808,                0.91905,                0.92992,                0.91467,                0.93847,                0.93265,                0.00224,                0.93502,                      0,                0.33029,                0.95503,              0.0014645,              0.0014645,              0.0014645
                    137,                0.00205,                0.30583,                      0,                0.24644,                0.88952,                0.94127,                0.91729,                  0.957,                0.91404,                0.92522,                0.90456,                 0.9413,                0.93228,                0.00233,                 1.0007,                      0,                0.35707,                0.96741,              0.0014605,              0.0014605,              0.0014605
                    138,                0.00205,                0.28793,                      0,                0.24634,                0.89114,                0.94606,                0.92987,                 0.9724,                0.94075,                0.93931,                0.90986,                0.95747,                0.94984,                0.00212,                0.94653,                      0,                0.32824,                0.93696,              0.0014565,              0.0014565,              0.0014565
                    139,                0.00199,                0.27345,                      0,                0.23798,                0.89047,                0.93462,                0.95509,                0.97113,                0.94158,                0.91799,                0.93773,                0.95467,                0.95001,                0.00201,                 0.8334,                      0,                0.31649,                0.91626,              0.0014525,              0.0014525,              0.0014525
                    140,                0.00205,                0.28512,                      0,                0.24212,                0.88972,                0.92067,                0.95996,                0.97254,                0.94487,                0.91448,                0.94168,                 0.9594,                0.95283,                0.00202,                0.79934,                      0,                0.33063,                0.92532,              0.0014486,              0.0014486,              0.0014486
                    141,                0.00202,                0.28426,                      0,                0.23985,                0.88822,                 0.9508,                0.95016,                0.97659,                 0.9472,                 0.9487,                0.92173,                0.96297,                 0.9568,                0.00199,                0.85758,                      0,                0.29767,                0.91833,              0.0014446,              0.0014446,              0.0014446
                    142,                  0.002,                0.27478,                      0,                0.24013,                0.88919,                0.94214,                0.94968,                0.97055,                0.93568,                0.93798,                0.92365,                 0.9569,                0.94788,                0.00221,                0.88289,                      0,                0.31661,                0.94771,              0.0014406,              0.0014406,              0.0014406
                    143,                0.00213,                0.27204,                      0,                0.25006,                0.89545,                0.94472,                0.95122,                  0.972,                0.94229,                0.92723,                0.93233,                0.95515,                0.95073,                0.00203,                0.85667,                      0,                0.30465,                0.92354,              0.0014366,              0.0014366,              0.0014366
                    144,                 0.0022,                0.28421,                      0,                0.25468,                0.90305,                0.96118,                0.94168,                0.97747,                0.94963,                0.94532,                0.92471,                0.96085,                0.95539,                0.00211,                0.88627,                      0,                0.31208,                0.93483,              0.0014326,              0.0014326,              0.0014326
                    145,                 0.0021,                0.28671,                      0,                0.24345,                0.88598,                0.93983,                0.96065,                0.97112,                0.94577,                0.92772,                0.93915,                0.95781,                0.95207,                0.00202,                0.80796,                      0,                0.31287,                0.92086,              0.0014286,              0.0014286,              0.0014286
                    146,                0.00204,                0.26207,                      0,                 0.2389,                0.88215,                0.95543,                0.93205,                0.97027,                0.94031,                0.94022,                0.91726,                0.95795,                0.95077,                0.00212,                0.88619,                      0,                0.32187,                0.93508,              0.0014246,              0.0014246,              0.0014246
                    147,                0.00205,                0.25362,                      0,                0.24296,                0.88684,                0.94843,                0.95228,                0.98017,                0.95125,                0.93048,                0.93425,                0.96448,                0.96054,                0.00212,                0.84559,                      0,                0.29518,                0.93257,              0.0014206,              0.0014206,              0.0014206
                    148,                0.00204,                 0.2943,                      0,                0.23856,                0.88148,                0.96512,                0.93531,                0.97694,                0.94915,                  0.948,                0.91835,                0.96112,                0.95531,                0.00208,                 0.8967,                      0,                0.31048,                0.93742,              0.0014166,              0.0014166,              0.0014166
                    149,                0.00206,                0.24916,                      0,                 0.2368,                 0.8889,                0.96516,                0.93531,                0.97257,                0.94433,                0.94862,                0.92011,                0.95719,                0.95068,                0.00212,                0.87806,                      0,                0.30919,                 0.9341,              0.0014126,              0.0014126,              0.0014126
                    150,                0.00202,                0.28127,                      0,                0.23945,                0.89466,                0.95073,                0.95228,                0.97356,                0.94568,                0.93302,                0.93425,                0.95814,                0.95272,                0.00214,                0.87408,                      0,                 0.3103,                0.93695,              0.0014086,              0.0014086,              0.0014086
                    151,                0.00203,                0.26006,                      0,                0.23757,                0.88648,                0.95721,                0.94895,                0.97572,                0.95111,                 0.9394,                0.92895,                0.95994,                0.95331,                0.00202,                0.92587,                      0,                0.30856,                0.92549,              0.0014046,              0.0014046,              0.0014046
                    152,                0.00203,                0.26282,                      0,                0.23768,                0.87849,                0.95445,                0.95539,                0.97179,                0.94569,                0.93857,                0.93975,                0.95544,                0.94913,                0.00193,                0.87112,                      0,                0.30523,                0.91515,              0.0014006,              0.0014006,              0.0014006
                    153,                0.00195,                0.25701,                      0,                0.23083,                0.87781,                0.95031,                 0.9544,                  0.978,                0.95365,                0.93453,                0.93848,                0.96215,                0.95712,                0.00195,                0.85929,                      0,                0.28914,                0.91715,              0.0013966,              0.0013966,              0.0013966
                    154,                0.00194,                0.25367,                      0,                0.22893,                0.88012,                0.93753,                 0.9491,                0.97287,                0.94801,                  0.923,                0.92796,                0.95928,                0.95359,                0.00197,                 0.8096,                      0,                 0.3041,                0.91509,              0.0013926,              0.0013926,              0.0013926
                    155,                0.00193,                0.24392,                      0,                0.22777,                 0.8723,                 0.9437,                0.96182,                0.97173,                  0.949,                0.93288,                0.94698,                0.95957,                 0.9542,                0.00201,                 0.8281,                      0,                0.30274,                0.92179,              0.0013886,              0.0013886,              0.0013886
                    156,                0.00191,                0.26853,                      0,                0.23043,                0.86658,                0.95691,                0.94592,                0.97259,                0.94498,                0.94858,                0.92895,                0.96143,                0.95683,                0.00211,                 0.8347,                      0,                0.30826,                  0.932,              0.0013846,              0.0013846,              0.0013846
                    157,                0.00204,                0.24019,                      0,                0.23751,                0.88053,                0.96093,                0.93905,                0.97299,                0.94533,                0.94574,                 0.9242,                 0.9584,                0.95331,                0.00203,                0.81159,                      0,                0.31319,                0.92227,              0.0013806,              0.0013806,              0.0013806
                    158,                0.00201,                0.27035,                      0,                0.23565,                0.88161,                0.93029,                0.91986,                0.96062,                  0.918,                0.93212,                0.88123,                0.94582,                0.93538,                0.00238,                0.86998,                      0,                0.35448,                0.98418,              0.0013766,              0.0013766,              0.0013766
                    159,                  0.002,                0.27998,                      0,                0.23747,                0.88534,                0.94909,                0.92919,                0.97234,                0.94292,                0.93443,                 0.9141,                0.95726,                0.94973,                0.00207,                 0.8607,                      0,                0.30709,                0.93206,              0.0013726,              0.0013726,              0.0013726
                    160,                0.00201,                0.24461,                      0,                0.23647,                0.88599,                0.89481,                0.95618,                0.95424,                0.92337,                0.88761,                0.92963,                0.93979,                0.93274,                0.00207,                0.81221,                      0,                0.38966,                0.92829,              0.0013686,              0.0013686,              0.0013686
                    161,                0.00198,                0.25181,                      0,                0.23419,                0.87694,                0.91282,                0.94376,                0.95581,                0.92166,                0.89783,                0.92895,                 0.9389,                0.93382,                0.00222,                0.75514,                      0,                0.35166,                0.96319,              0.0013646,              0.0013646,              0.0013646
                    162,                0.00193,                0.23882,                      0,                0.22986,                0.87649,                0.91042,                0.95546,                0.95796,                0.92983,                0.89527,                0.93955,                0.94365,                0.93681,                0.00202,                0.84565,                      0,                 0.3348,                0.93498,              0.0013606,              0.0013606,              0.0013606
                    163,                0.00196,                 0.2391,                      0,                0.22716,                0.87845,                0.95441,                0.95453,                0.97765,                0.95167,                0.94181,                0.92687,                 0.9613,                0.95644,                0.00196,                0.81235,                      0,                 0.2898,                0.92112,              0.0013566,              0.0013566,              0.0013566
                    164,                0.00188,                0.23953,                      0,                 0.2251,                0.86953,                  0.937,                0.95864,                0.97446,                0.95288,                0.93949,                0.92471,                0.96085,                0.95567,                0.00192,                0.83446,                      0,                0.29435,                0.91462,              0.0013526,              0.0013526,              0.0013526
                    165,                0.00192,                0.27227,                      0,                   0.23,                 0.8743,                0.93141,                0.95036,                  0.963,                0.93651,                0.91582,                0.93445,                0.94717,                0.94219,                0.00194,                0.83575,                      0,                0.31339,                0.92231,              0.0013487,              0.0013487,              0.0013487
                    166,                 0.0019,                0.24665,                      0,                0.23073,                0.87225,                0.95051,                0.95721,                0.97161,                0.94575,                0.93261,                0.93918,                0.95333,                0.94793,                0.00193,                0.85784,                      0,                0.29193,                0.91133,              0.0013447,              0.0013447,              0.0013447
                    167,                 0.0019,                0.22687,                      0,                 0.2245,                0.86844,                0.96322,                0.94414,                0.97256,                0.94723,                0.95132,                0.93248,                0.96041,                0.95142,                0.00191,                0.85913,                      0,                0.28922,                0.90741,              0.0013407,              0.0013407,              0.0013407
                    168,                0.00194,                0.25279,                      0,                0.22924,                0.87481,                0.94648,                0.95641,                0.97278,                 0.9486,                0.93829,                0.93531,                0.95915,                 0.9528,                0.00193,                 0.8203,                      0,                0.29834,                0.90614,              0.0013367,              0.0013367,              0.0013367
                    169,                0.00207,                0.22699,                      0,                0.23672,                0.88154,                0.93308,                0.94804,                0.96785,                0.94248,                 0.9216,                0.93637,                0.95619,                 0.9471,                0.00196,                0.80103,                      0,                0.31692,                 0.9185,              0.0013327,              0.0013327,              0.0013327
                    170,                0.00197,                0.25541,                      0,                0.23263,                0.87136,                0.95081,                 0.9429,                0.97584,                0.95229,                0.93741,                0.92122,                 0.9593,                0.95586,                 0.0019,                0.82696,                      0,                0.30878,                 0.9135,              0.0013287,              0.0013287,              0.0013287
                    171,                0.00192,                0.25046,                      0,                0.22599,                0.87148,                0.95758,                 0.9491,                0.97367,                0.95046,                0.94117,                0.93307,                0.95743,                0.95221,                0.00194,                0.85673,                      0,                0.29539,                0.91259,              0.0013247,              0.0013247,              0.0013247
                    172,                0.00186,                0.23244,                      0,                0.22333,                0.87244,                0.95422,                 0.9505,                0.96994,                0.94871,                0.93508,                 0.9317,                0.95341,                0.94947,                0.00184,                 0.8402,                      0,                0.29956,                0.89959,              0.0013207,              0.0013207,              0.0013207
                    173,                0.00188,                0.23228,                      0,                0.22192,                0.86913,                0.95234,                0.94804,                0.97458,                0.95521,                0.93719,                0.93319,                0.96004,                0.95397,                0.00183,                0.83429,                      0,                0.28812,                 0.8993,              0.0013167,              0.0013167,              0.0013167
                    174,                0.00185,                 0.1975,                      0,                0.21737,                0.87113,                0.94689,                0.95864,                 0.9746,                0.95908,                0.93013,                0.94168,                0.95985,                0.95486,                0.00174,                0.83927,                      0,                 0.2927,                0.88865,              0.0013127,              0.0013127,              0.0013127
                    175,                0.00185,                0.24122,                      0,                0.21728,                0.86815,                0.94907,                0.94846,                0.96808,                0.94374,                0.93212,                0.93192,                0.95274,                0.94746,                0.00195,                0.85992,                      0,                0.30991,                0.92502,              0.0013087,              0.0013087,              0.0013087
                    176,                0.00194,                0.26451,                      0,                0.22698,                0.87333,                0.94591,                0.92731,                0.97197,                 0.9458,                0.92861,                0.91034,                0.95613,                0.95088,                0.00206,                0.81878,                      0,                0.33519,                0.94139,              0.0013047,              0.0013047,              0.0013047
                    177,                0.00192,                0.23849,                      0,                0.22092,                0.87318,                0.94581,                0.94698,                0.96405,                0.94027,                0.93021,                0.92683,                0.94932,                0.94283,                0.00186,                0.84936,                      0,                0.30834,                0.90776,              0.0013007,              0.0013007,              0.0013007
                    178,                0.00188,                 0.2263,                      0,                0.22374,                0.87164,                0.94875,                0.94229,                0.97118,                  0.954,                0.93167,                0.92535,                0.95613,                0.95267,                 0.0018,                0.82144,                      0,                0.29952,                 0.9007,              0.0012967,              0.0012967,              0.0012967
                    179,                0.00188,                0.20757,                      0,                0.22237,                0.87322,                0.95277,                0.95758,                0.97162,                0.95487,                  0.938,                0.94274,                0.95817,                0.95523,                0.00183,                0.81374,                      0,                0.28557,                0.90512,              0.0012927,              0.0012927,              0.0012927
                    180,                0.00196,                0.23034,                      0,                0.22631,                0.87105,                0.94377,                0.96106,                0.97382,                0.94771,                0.93207,                 0.9313,                0.95488,                0.95164,                 0.0019,                0.80113,                      0,                0.28832,                0.90112,              0.0012887,              0.0012887,              0.0012887
                    181,                0.00192,                0.22201,                      0,                0.22183,                0.86663,                0.94717,                0.95122,                0.96796,                0.94794,                0.93126,                0.93531,                0.95253,                0.94712,                0.00188,                0.80396,                      0,                0.29725,                0.90085,              0.0012847,              0.0012847,              0.0012847
                    182,                0.00195,                0.19934,                      0,                0.22769,                0.87282,                0.95284,                0.96501,                0.97132,                0.95201,                0.93608,                0.94804,                0.95812,                0.95189,                0.00181,                0.76717,                      0,                0.29767,                0.89629,              0.0012807,              0.0012807,              0.0012807
                    183,                0.00184,                0.21783,                      0,                 0.2181,                0.86548,                0.94776,                0.96394,                0.97343,                0.95782,                0.93552,                0.94062,                0.95795,                0.95478,                0.00172,                0.79605,                      0,                0.28117,                 0.8874,              0.0012767,              0.0012767,              0.0012767
                    184,                0.00181,                0.26329,                      0,                 0.2152,                0.85975,                0.94794,                0.96556,                0.97349,                0.95319,                0.94032,                0.93569,                0.95826,                0.95356,                0.00177,                0.77728,                      0,                0.27855,                0.89472,              0.0012727,              0.0012727,              0.0012727
                    185,                0.00187,                0.23928,                      0,                0.21646,                0.86743,                0.96077,                0.95228,                0.97954,                0.95954,                0.94679,                0.93849,                0.96648,                0.96113,                0.00185,                0.80034,                      0,                0.27445,                0.90171,              0.0012687,              0.0012687,              0.0012687
                    186,                0.00179,                0.24456,                      0,                0.21344,                0.86613,                0.95051,                 0.9572,                0.97582,                0.95253,                0.93323,                0.93379,                 0.9615,                0.95687,                0.00193,                 0.8828,                      0,                0.29993,                0.91673,              0.0012647,              0.0012647,              0.0012647
                    187,                0.00182,                0.22141,                      0,                0.21624,                0.86521,                0.95578,                0.96277,                0.97694,                0.95692,                0.93817,                0.94062,                0.96233,                0.95794,                0.00182,                0.82159,                      0,                0.28573,                0.90473,              0.0012607,              0.0012607,              0.0012607
                    188,                0.00179,                0.22513,                      0,                0.21512,                0.85704,                0.95977,                0.96147,                0.97611,                0.95786,                0.94845,                0.94168,                0.96307,                0.95688,                0.00178,                0.80046,                      0,                 0.2729,                0.89192,              0.0012567,              0.0012567,              0.0012567
                    189,                0.00178,                0.21609,                      0,                0.21299,                0.86433,                0.96251,                0.94804,                0.97702,                0.95928,                0.94383,                0.93001,                0.96188,                 0.9577,                0.00177,                0.81919,                      0,                0.28876,                0.89063,              0.0012527,              0.0012527,              0.0012527
                    190,                0.00176,                0.19575,                      0,                0.21041,                0.85498,                0.94306,                0.94851,                0.97087,                 0.9536,                0.92769,                0.93107,                  0.957,                0.95314,                 0.0018,                0.78255,                      0,                0.31038,                0.89511,              0.0012488,              0.0012488,              0.0012488
