                  epoch,         train/box_loss,        train/pose_loss,        train/kobj_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(P),      metrics/recall(P),       metrics/mAP50(P),    metrics/mAP50-95(P),           val/box_loss,          val/pose_loss,          val/kobj_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     92,                 0.0093,                 5.0714,                      0,                0.62703,                0.77457,                0.95255,                 0.9458,                 0.9684,                0.72121,                0.64963,                0.64009,                0.52537,                0.25258,                0.00734,                  4.848,                      0,                0.58981,                0.78823,              0.0014006,              0.0014006,              0.0014006
                     93,                0.00885,                 5.1014,                      0,                0.60824,                0.76696,                0.94266,                0.95862,                0.97111,                 0.6985,                0.64672,                 0.6435,                0.52587,                0.25275,                0.00761,                 4.8579,                      0,                0.57957,                0.79062,              0.0013939,              0.0013939,              0.0013939
                     94,                0.00897,                 5.0286,                      0,                0.60043,                0.76441,                0.94882,                0.95718,                0.97052,                0.73627,                0.64809,                0.64314,                0.52272,                0.25243,                0.00698,                 4.8536,                      0,                0.56379,                0.77397,              0.0013873,              0.0013873,              0.0013873
                     95,                0.00862,                 4.9932,                      0,                 0.5993,                0.76499,                0.95286,                0.95503,                0.97364,                0.74027,                0.65532,                 0.6512,                0.52994,                0.26007,                0.00687,                 4.7874,                      0,                0.56569,                0.77223,              0.0013806,              0.0013806,              0.0013806
                     96,                0.00943,                 4.9913,                      0,                0.61069,                0.75176,                0.94676,                0.95342,                0.97048,                0.68341,                0.65162,                0.64938,                0.51366,                0.24089,                0.00775,                  4.839,                      0,                0.58611,                0.79086,               0.001374,               0.001374,               0.001374
                     97,                  0.009,                 4.9601,                      0,                0.60184,                0.75258,                0.95294,                0.95485,                0.97171,                0.72209,                0.65464,                0.65478,                 0.5345,                0.25396,                0.00728,                 4.8363,                      0,                0.57044,                0.77775,              0.0013673,              0.0013673,              0.0013673
                     98,                0.00879,                 4.9692,                      0,                0.59484,                 0.7597,                0.93655,                0.95458,                0.96762,                0.69291,                0.64229,                0.64672,                0.50602,                0.23253,                0.00752,                 4.8786,                      0,                0.61026,                0.79825,              0.0013606,              0.0013606,              0.0013606
                     99,                0.00892,                  4.968,                      0,                0.60232,                0.75691,                0.95053,                0.96046,                 0.9713,                 0.7367,                0.65342,                 0.6521,                 0.5268,                0.25987,                0.00693,                  4.784,                      0,                0.56907,                0.77122,               0.001354,               0.001354,               0.001354
                    100,                0.00906,                 4.9733,                      0,                0.59875,                0.74757,                0.94891,                0.96492,                0.97488,                0.72752,                0.65024,                0.65745,                0.53092,                0.25215,                0.00723,                 4.8099,                      0,                0.57201,                0.77899,              0.0013473,              0.0013473,              0.0013473
                    101,                0.00873,                 4.9385,                      0,                0.59335,                0.75903,                0.95197,                0.95518,                0.97319,                0.73635,                0.65103,                0.65711,                 0.5353,                0.26297,                0.00699,                 4.7918,                      0,                0.56343,                0.77287,              0.0013407,              0.0013407,              0.0013407
                    102,                0.00879,                 4.9848,                      0,                0.59937,                0.76991,                0.94877,                0.95884,                0.97282,                0.72942,                0.65049,                0.65568,                0.52615,                0.25385,                0.00694,                 4.8009,                      0,                0.56982,                0.77984,               0.001334,               0.001334,               0.001334
                    103,                0.00906,                 4.9883,                      0,                0.60609,                0.75918,                0.94902,                0.95844,                0.97009,                0.70103,                0.64749,                0.64758,                0.52242,                0.24995,                0.00768,                 4.8483,                      0,                0.58395,                0.79731,              0.0013273,              0.0013273,              0.0013273
                    104,                0.00897,                 5.0207,                      0,                0.59749,                0.77352,                0.94543,                0.95414,                0.97045,                0.68003,                0.65092,                0.65622,                0.51689,                0.24287,                0.00787,                 4.8102,                      0,                0.59502,                0.78971,              0.0013207,              0.0013207,              0.0013207
                    105,                0.00893,                 4.9276,                      0,                0.59111,                0.74635,                0.95002,                0.96358,                0.97435,                0.71628,                0.65415,                0.65389,                 0.5316,                0.26495,                0.00742,                 4.7717,                      0,                 0.5738,                0.77477,               0.001314,               0.001314,               0.001314
                    106,                0.00912,                 4.9307,                      0,                0.59906,                0.74897,                0.95503,                0.96095,                0.97407,                0.70097,                0.65369,                0.65568,                0.51827,                 0.2575,                0.00749,                 4.8005,                      0,                0.59808,                0.79151,              0.0013074,              0.0013074,              0.0013074
                    107,                0.00883,                 4.9491,                      0,                0.59268,                0.76031,                0.93849,                0.95387,                0.96686,                 0.7247,                0.64356,                0.65245,                0.52321,                0.25293,                0.00719,                 4.8022,                      0,                0.58273,                 0.7798,              0.0013007,              0.0013007,              0.0013007
                    108,                0.00883,                  4.957,                      0,                0.59211,                0.75328,                0.94905,                0.96453,                0.97438,                0.72746,                0.64978,                0.65801,                0.52681,                0.25852,                0.00702,                 4.7859,                      0,                0.57309,                0.77658,               0.001294,               0.001294,               0.001294
                    109,                0.00882,                 4.9347,                      0,                0.59345,                0.75663,                0.94951,                0.96007,                0.97462,                0.74312,                0.64864,                0.65351,                0.53639,                0.27056,                0.00696,                 4.7664,                      0,                0.55695,                 0.7688,              0.0012874,              0.0012874,              0.0012874
                    110,                0.00865,                 4.9779,                      0,                0.58737,                0.74793,                0.94994,                0.95859,                0.97348,                0.71029,                0.65679,                0.65245,                0.51873,                0.24972,                0.00739,                 4.7892,                      0,                0.58523,                0.77298,              0.0012807,              0.0012807,              0.0012807
                    111,                0.00868,                 4.9405,                      0,                0.58622,                0.74677,                0.95247,                0.96327,                0.97424,                 0.7326,                0.65095,                0.65115,                0.52024,                0.26413,                0.00701,                 4.7824,                      0,                0.56044,                0.76786,              0.0012741,              0.0012741,              0.0012741
                    112,                0.00883,                 4.9196,                      0,                0.58295,                0.74764,                0.95215,                 0.9661,                0.97422,                0.72153,                0.65135,                0.65711,                0.52834,                0.26598,                 0.0072,                 4.7671,                      0,                 0.5646,                0.77561,              0.0012674,              0.0012674,              0.0012674
                    113,                0.00876,                 4.9555,                      0,                 0.5889,                0.74819,                0.95143,                0.96256,                 0.9726,                0.73878,                0.65834,                0.66213,                0.52874,                0.25167,                 0.0069,                 4.7932,                      0,                0.56072,                0.76774,              0.0012607,              0.0012607,              0.0012607
                    114,                 0.0084,                 4.9676,                      0,                0.57855,                0.75029,                0.95151,                0.96327,                0.97124,                0.70773,                 0.6525,                0.65514,                0.52263,                0.25849,                0.00755,                 4.8152,                      0,                 0.5673,                0.78104,              0.0012541,              0.0012541,              0.0012541
                    115,                0.00861,                  4.946,                      0,                0.57856,                0.74006,                0.95438,                0.96684,                0.97458,                0.73945,                0.65124,                  0.655,                0.51912,                0.26119,                0.00683,                 4.7883,                      0,                0.55441,                0.77178,              0.0012474,              0.0012474,              0.0012474
                    116,                0.00904,                 4.9649,                      0,                0.59279,                0.73979,                 0.9535,                0.96604,                0.97293,                0.72952,                0.65551,                0.66159,                0.53574,                0.25987,                0.00711,                 4.7853,                      0,                0.56277,                0.77045,              0.0012408,              0.0012408,              0.0012408
                    117,                 0.0087,                 4.9204,                      0,                0.57835,                0.74626,                0.95224,                0.96437,                0.97327,                0.69705,                0.65102,                0.65478,                 0.5129,                0.26506,                0.00744,                 4.7634,                      0,                0.56609,                0.77501,              0.0012341,              0.0012341,              0.0012341
                    118,                0.00868,                 4.9277,                      0,                0.58064,                0.74634,                 0.9422,                0.95915,                0.97178,                0.68869,                0.64903,                0.65532,                0.51772,                0.24914,                0.00792,                 4.7941,                      0,                0.61111,                0.78902,              0.0012274,              0.0012274,              0.0012274
                    119,                0.00877,                 4.9231,                      0,                0.57767,                0.73997,                0.94871,                0.96763,                 0.9741,                0.73955,                0.64844,                 0.6555,                0.51664,                0.24871,                0.00686,                 4.8124,                      0,                0.57257,                0.77618,              0.0012208,              0.0012208,              0.0012208
                    120,                0.00908,                 4.9321,                      0,                0.61618,                0.75123,                0.94723,                0.95826,                0.96992,                0.72447,                0.64916,                0.65156,                0.52102,                0.25856,                0.00718,                 4.7773,                      0,                0.57392,                0.77454,              0.0012141,              0.0012141,              0.0012141
                    121,                0.00898,                 4.9331,                      0,                0.60133,                0.74973,                0.95881,                 0.9613,                0.97611,                0.72957,                0.65863,                0.65711,                0.53293,                0.26927,                0.00709,                 4.7617,                      0,                0.55949,                0.76957,              0.0012075,              0.0012075,              0.0012075
                    122,                0.00856,                 4.9081,                      0,                0.58753,                0.75006,                 0.9526,                0.95776,                0.97276,                  0.728,                0.64856,                0.64798,                0.53696,                0.27909,                0.00716,                 4.7653,                      0,                0.56069,                0.76842,              0.0012008,              0.0012008,              0.0012008
                    123,                0.00855,                 4.9227,                      0,                0.58531,                0.74719,                0.95501,                0.95831,                0.97149,                0.73918,                0.65618,                0.65166,                0.53083,                0.27184,                0.00681,                 4.7557,                      0,                0.55726,                0.76474,              0.0011941,              0.0011941,              0.0011941
                    124,                0.00881,                 4.9474,                      0,                0.60258,                0.74145,                0.95624,                0.95133,                0.97019,                0.72712,                0.65509,                0.65125,                0.54516,                0.27776,                0.00722,                 4.7683,                      0,                0.58134,                0.77337,              0.0011875,              0.0011875,              0.0011875
                    125,                0.00856,                 4.9219,                      0,                0.59752,                0.75926,                0.95441,                0.96018,                0.97353,                0.74158,                0.65809,                0.65657,                0.53969,                0.27106,                0.00682,                 4.7684,                      0,                0.57192,                0.76555,              0.0011808,              0.0011808,              0.0011808
                    126,                0.00829,                 4.9177,                      0,                0.57685,                0.73718,                0.95926,                0.96525,                0.97688,                0.75919,                0.65962,                0.66374,                 0.5416,                 0.2734,                0.00657,                  4.747,                      0,                0.53855,                0.76104,              0.0011742,              0.0011742,              0.0011742
                    127,                0.00877,                 4.9212,                      0,                0.57692,                0.73551,                 0.9539,                 0.9676,                0.97549,                0.75291,                0.65398,                0.65908,                0.53111,                0.27223,                0.00663,                   4.75,                      0,                0.54372,                0.76128,              0.0011675,              0.0011675,              0.0011675
                    128,                 0.0088,                 4.9098,                      0,                0.56401,                0.72491,                0.95587,                0.96775,                0.97272,                0.74937,                0.65498,                0.65496,                0.54041,                0.28459,                0.00682,                 4.7496,                      0,                0.53968,                0.77187,              0.0011608,              0.0011608,              0.0011608
                    129,                0.00847,                 4.9136,                      0,                 0.5696,                0.73446,                0.95555,                0.96972,                0.97479,                0.75738,                0.65723,                0.66338,                 0.5393,                0.26957,                0.00658,                 4.7528,                      0,                0.54005,                0.76034,              0.0011542,              0.0011542,              0.0011542
                    130,                0.00815,                 4.8978,                      0,                0.56253,                0.74653,                 0.9519,                0.96797,                0.97625,                0.73502,                0.65642,                0.66105,                0.53679,                0.26867,                0.00693,                 4.7463,                      0,                0.55159,                0.76284,              0.0011475,              0.0011475,              0.0011475
                    131,                0.00845,                 4.8844,                      0,                 0.5648,                0.74424,                0.95418,                0.95915,                0.97518,                 0.7548,                0.65081,                0.65776,                0.54159,                0.27649,                 0.0068,                 4.7488,                      0,                0.53995,                0.76581,              0.0011409,              0.0011409,              0.0011409
                    132,                0.00915,                 4.9032,                      0,                0.57964,                0.72191,                 0.9538,                0.96704,                0.97657,                0.74477,                0.65454,                0.65986,                0.53568,                0.27309,                0.00681,                 4.7477,                      0,                0.54936,                0.77725,              0.0011342,              0.0011342,              0.0011342
                    133,                0.00844,                 4.9116,                      0,                0.57608,                0.75057,                0.95222,                0.94963,                 0.9714,                 0.6999,                0.65517,                0.65102,                 0.5305,                  0.255,                0.00773,                 4.8225,                      0,                0.58915,                0.78187,              0.0011275,              0.0011275,              0.0011275
                    134,                0.00881,                 4.9313,                      0,                0.57418,                0.74451,                0.95407,                0.96381,                0.97475,                0.74776,                0.65548,                0.66022,                0.52868,                0.25839,                 0.0067,                 4.7703,                      0,                0.53976,                0.76609,              0.0011209,              0.0011209,              0.0011209
                    135,                0.00824,                  4.951,                      0,                0.57553,                0.75423,                0.95172,                0.95951,                0.97351,                0.70664,                0.65088,                0.64618,                0.53008,                0.26077,                0.00758,                 4.8344,                      0,                0.56833,                 0.7848,              0.0011142,              0.0011142,              0.0011142
                    136,                0.00851,                 4.9525,                      0,                0.57243,                0.75008,                0.95409,                0.96046,                0.97402,                 0.6955,                0.65776,                 0.6528,                0.53509,                 0.2695,                0.00778,                  4.779,                      0,                0.57095,                0.77821,              0.0011076,              0.0011076,              0.0011076
                    137,                0.00858,                 4.9391,                      0,                0.57098,                0.73732,                0.95609,                0.96339,                0.97583,                0.74535,                0.65442,                0.65622,                0.53185,                0.26072,                0.00676,                 4.7916,                      0,                0.55277,                0.76034,              0.0011009,              0.0011009,              0.0011009
                    138,                0.00834,                 4.9161,                      0,                0.55427,                0.72828,                0.95874,                0.96077,                0.97639,                0.75507,                0.66178,                0.65934,                0.54474,                0.26582,                0.00653,                 4.7661,                      0,                0.53446,                0.75693,              0.0010942,              0.0010942,              0.0010942
                    139,                0.00813,                 4.9051,                      0,                0.55638,                0.74284,                0.95842,                0.96345,                0.97644,                0.75006,                0.66144,                 0.6587,                0.54194,                 0.2774,                 0.0068,                 4.7535,                      0,                0.54214,                0.76566,              0.0010876,              0.0010876,              0.0010876
                    140,                0.00816,                 4.9489,                      0,                0.54883,                0.74871,                0.95579,                0.96835,                0.97629,                0.70794,                0.65299,                 0.6546,                0.53124,                0.27508,                0.00748,                 4.7702,                      0,                0.56048,                0.79156,              0.0010809,              0.0010809,              0.0010809
                    141,                0.00849,                 4.9657,                      0,                0.56515,                0.75023,                0.92034,                0.93049,                0.95926,                0.69196,                0.63311,                0.63759,                0.50991,                  0.227,                0.00779,                 4.8975,                      0,                0.62354,                0.80133,              0.0010743,              0.0010743,              0.0010743
                    142,                0.00821,                 4.9358,                      0,                0.55634,                0.74636,                0.94598,                0.95681,                0.97418,                0.73124,                0.64997,                0.65389,                0.52676,                 0.2562,                0.00698,                 4.7771,                      0,                0.55879,                 0.7691,              0.0010676,              0.0010676,              0.0010676
                    143,                0.00883,                 4.8919,                      0,                0.56709,                0.72512,                0.95316,                0.95152,                0.97197,                0.74176,                0.65564,                0.65013,                 0.5077,                 0.2517,                0.00667,                 4.7751,                      0,                0.56244,                0.76491,              0.0010609,              0.0010609,              0.0010609
                    144,                0.00866,                 4.9071,                      0,                 0.5686,                0.72738,                0.95487,                0.95898,                0.97428,                0.74648,                 0.6552,                0.65371,                0.51469,                 0.2661,                0.00666,                 4.7433,                      0,                0.53819,                  0.765,              0.0010543,              0.0010543,              0.0010543
                    145,                 0.0086,                 4.8938,                      0,                0.57028,                0.72462,                0.94813,                0.96399,                0.97312,                0.74513,                0.65012,                 0.6564,                0.51954,                 0.2644,                0.00659,                 4.7643,                      0,                0.54405,                0.76525,              0.0010476,              0.0010476,              0.0010476
                    146,                0.00843,                 4.8845,                      0,                 0.5616,                0.73262,                0.95484,                0.96583,                0.97628,                0.74377,                0.65347,                0.65708,                0.50224,                0.24898,                0.00661,                 4.7764,                      0,                0.54475,                0.76116,               0.001041,               0.001041,               0.001041
                    147,                0.00818,                 4.8942,                      0,                0.55525,                0.74468,                0.95272,                0.96865,                0.97736,                  0.755,                0.65837,                0.66464,                0.51718,                0.25388,                0.00649,                 4.7628,                      0,                0.53426,                0.76077,              0.0010343,              0.0010343,              0.0010343
                    148,                0.00828,                 4.8528,                      0,                0.55596,                0.72522,                 0.9545,                0.96722,                0.97572,                0.75437,                0.66029,                0.66052,                0.50968,                0.26108,                0.00646,                 4.7331,                      0,                0.53267,                0.76309,              0.0010276,              0.0010276,              0.0010276
                    149,                 0.0084,                 4.8551,                      0,                0.55592,                0.72973,                0.95609,                0.96737,                0.97625,                0.75488,                0.65766,                0.66195,                0.51089,                0.26521,                0.00648,                  4.729,                      0,                0.53225,                0.75642,               0.001021,               0.001021,               0.001021
                    150,                0.00843,                 4.8825,                      0,                 0.5627,                0.73035,                0.95396,                 0.9613,                0.97646,                0.70462,                0.66078,                0.66444,                0.51841,                0.24802,                0.00756,                 4.7766,                      0,                 0.5727,                 0.7736,              0.0010143,              0.0010143,              0.0010143
                    151,                0.00866,                 4.8703,                      0,                0.56921,                0.73195,                0.96088,                0.96435,                0.97709,                0.75956,                0.66095,                0.66302,                0.52242,                0.25687,                0.00647,                  4.748,                      0,                0.53121,                0.75785,              0.0010077,              0.0010077,              0.0010077
                    152,                0.00837,                 4.9146,                      0,                0.56058,                0.73076,                0.95792,                0.96644,                0.97724,                0.74892,                0.65867,                0.65872,                0.53065,                0.27428,                0.00675,                 4.7494,                      0,                0.53688,                0.75763,               0.001001,               0.001001,               0.001001
                    153,                0.00816,                 4.8932,                      0,                0.54962,                0.73146,                0.95444,                0.96455,                0.97582,                0.75967,                 0.6544,                0.65765,                0.51661,                 0.2522,                0.00641,                 4.7964,                      0,                0.53144,                0.75698,             0.00099434,             0.00099434,             0.00099434
                    154,                 0.0084,                  4.891,                      0,                0.55546,                0.72307,                0.95439,                0.97455,                0.97636,                0.75016,                0.65816,                0.66535,                0.52163,                0.26575,                0.00658,                 4.7339,                      0,                0.53018,                0.75548,             0.00098768,             0.00098768,             0.00098768
                    155,                0.00825,                  4.867,                      0,                  0.557,                0.73028,                0.95544,                0.96807,                0.97429,                0.75367,                0.65567,                0.66281,                0.52281,                0.27231,                0.00653,                 4.7331,                      0,                0.53131,                0.75482,             0.00098102,             0.00098102,             0.00098102
                    156,                0.00817,                 4.8923,                      0,                0.55251,                0.73189,                0.95619,                 0.9698,                  0.977,                0.75929,                0.65527,                0.66034,                0.52966,                0.27384,                0.00655,                  4.739,                      0,                0.52997,                0.75865,             0.00097436,             0.00097436,             0.00097436
                    157,                0.00809,                 4.8421,                      0,                0.55933,                0.73951,                 0.9597,                0.96404,                0.97646,                0.74209,                 0.6606,                0.66181,                0.51757,                0.26242,                0.00678,                 4.7371,                      0,                0.54095,                0.75855,              0.0009677,              0.0009677,              0.0009677
                    158,                 0.0084,                 4.8483,                      0,                 0.5642,                0.73316,                0.94889,                 0.9665,                0.97433,                0.75805,                0.65196,                0.65872,                0.52633,                0.27119,                0.00656,                 4.7434,                      0,                 0.5365,                 0.7536,             0.00096104,             0.00096104,             0.00096104
